Volume,Issue,Journal Name,Published Date,Link,Title,Journal Year,Author 1,Author 2,Author 3,Author 4,Author 5,Author 6,Author 7,Author 8,Author 9,Author 10,Gender_Author 1,Gender_Author 2,Gender_Author 3,Gender_Author 4,Gender_Author 5,Gender_Author 6,Gender_Author 7,Gender_Author 8,Gender_Author 9,Gender_Author 10
1,1,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886172,Editor's statement,February 1990,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886173,The open economy,February 1990,Lawrence R. Klein,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886174,The exchange rate and the trade balance,February 1990,Ronald I. McKinnon,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886175,Uncertainty and the choice of instruments in a two-country monetary-policy game,February 1990,Dale W. Henderson,Ning Zhu,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886176,German dominance in the EMS,February 1990,Michele Fratianni,Juergen von Hagen,,,,,,,,,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886177,World oil prices and O.E.C.D. trade balance,February 1990,Dominick Salvatore,Greg Winczewski,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,2,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886162,The political economy of trade liberalization in developing countries,June 1990,Mustapha K. Nabli,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,2,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886163,The cost of disinflation and the European Monetary System,June 1990,Paul de Grauwe,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,2,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886164,Target zones and exchange rate management: A stability analysis of the European Monetary System,June 1990,Andrew Hughes-Hallett,Patrick Minford,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,2,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886165,From the European Monetary System to Economic and Monetary Union — How and why?,June 1990,Niels Thygesen,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,3,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886157,Why floating exchange rates fall: A reconsideration of the liquidity trap,October 1990,Ronald McKinnon,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,3,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886158,The choice of an invoicing currency in international trade and the balance of trade impact of currency depreciation,October 1990,Michael Melvin,Jahangir Sultan,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,3,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886159,Relative price risk in an open economy with fixed and flexible exchange rates,October 1990,Jürgen von Hagen,Manfred J. M. Neumann,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,3,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886160,John Hicks: A personal recollection,October 1990,Rainer Masera,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,3,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886161,A scholar and a friend has died: In memoriam of Karl Brunner,October 1990,Michele Fratianni,,,,,,,,,,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886131,Editor's announcement,February 1991,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886132,Foreign dependence of individual stock prices: The role of aggregate product market developments,February 1991,Filip Abraham,Hilde Leliaert,,,,,,,,,Male,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886133,The demand for protection: A look at antidumping cases,February 1991,Danny M. Leipziger,Hyun Ja Shin,,,,,,,,,Male,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886134,What has foreign exchange market intervention since the Plaza Agreement accomplished?,February 1991,Michael D. Bordo,Anna J. Schwartz,,,,,,,,,Male,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886135,Target zones and wealth effects: Current account implications of alternative policy assignments,February 1991,Patrizio Tirelli,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886136,Insular or open economies?,February 1991,H. Peter Gray,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,2,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886895,Precommitment by central bank independence,June 1991,Manfred J. M. Neumann,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,2,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886896,Fiscal policy independence in a European Monetary Union,June 1991,Paul Masson,Jacques Melitz,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,2,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886897,"Saving, investment, and capital mobility among OECD countries",June 1991,Lori L. Leachman,,,,,,,,,,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,2,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886898,Negotiated tariffs in free entry oligopoly under integrated markets,June 1991,Yasuhito Tanaka,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,2,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886899,Forward rates as predictors of future spot rates in small open economies: The case of Kuwait,June 1991,John Pippenger,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,2,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886900,Money versus credit in the determination of output for small open economies,June 1991,Peter J. Montiel,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,2,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886901,"Quantitative restrictions, unempolyment and welfare",June 1991,Chi-Chur Chao,Eden S. H. Yu,,,,,,,,,Unknown,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,3,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886142,Asymmetric monetary policies? the case of Germany and France,October 1991,Ulrich Camen,Hans Genberg,Michael Salemi,,,,,,,,Male,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,3,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886143,A game model of ASEAN trade liberalization,October 1991,Tom Jackson,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,3,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886144,Pricing policy and quality upgrading in the Swedish car market: Do import surveillance and exchange rate instability matter?,October 1991,Yves Bourdet,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,3,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886145,The incentive for export subsidies under imperfect competition,October 1991,Yasuhito Tanaka,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,3,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886146,German dominance in the European Monetary System: Evidence from money supply growth rates,October 1991,Al Kutan,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,3,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886147,Relative export prices and firm size in imperfect markets,October 1991,Lorenzo Pupillo,Klaus F. Zimmermann,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,3,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886148,Scoring the success of sanctions,October 1991,George M. Von Furstenberg,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,3,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886149,"One market, one money: An evaluation of the potential benefits and costs of forming an economic and monetary union",October 1991,Michael J. Artis,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,3,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886150,Brussels on a single money,October 1991,Jacques Mélitz,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,1,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886178,"External influences in Nordic business cycles, 1870–1988",February 1992,Michael Bergman,Stefan Gerlach,Lars Jonung,,,,,,,,Male,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,1,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886179,Rivalry for export promotions,February 1992,Jae Wan Chung,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,1,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886180,Customs Union and the Harris-Todaro Model with International Capital Mobility,February 1992,Michael S. Michael,Stephen M. Miller,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,1,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886181,Paradoxes in integration theory,February 1992,Carsten Kowalczyk,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,1,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886182,Monetary policy interaction within or without an exchange-rate arrangement,February 1992,Daniel Gros,Timothy Lane,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,1,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886183,What are the Real Effects of Liberalizing International Capital Movements?,February 1992,Daniele Checchi,,,,,,,,,,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,1,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886184,Brussels on a single money,February 1992,Jacques Mélitz's,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,1,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886185,German dominance in the EMS:The empirical evidence,February 1992,Michele Fratianni,Juergen von Hagen,,,,,,,,,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,2,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886199,"Seventh Congress of the European Economic Association 29 August – 31 August 1992, Dublin, Ireland",June 1992,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,2,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886200,On the design of invoicing practices in international trade,June 1992,Jean-Marie Viaene,Casper G. De Vries,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,2,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886201,The impact of exchange rate risk on the foreign direct investment of U.S. multinational manufacturing companies,June 1992,Gregory Clare,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,2,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886202,Trade within an industry in the presence of vertical product differentiation and dynamic increasing returns,June 1992,Francesco Pigliaru,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,2,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886203,Hungary's export prospects in the EC market,June 1992,Alfred Tovias,Sam Laird,,,,,,,,,Male,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,2,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886204,A note on the time inconsistency of strategic trade policy,June 1992,Peter Welzel,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,2,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886205,Forward exchange rates as unbiased predictors of future spot rates a review and re-interpretation,June 1992,HeeJoon Kang,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,3,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886151,The synchronization of business cycles across the European Community,October 1992,John P. Formby,Stefan C. Norrbin,Ryoichi Sakano,,,,,,,,Male,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,3,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886152,"Comparing quotas with VERs: A three-region, North-South-NICs macroeconomic analysis",October 1992,S. Mansoob Murshed,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,3,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886153,"Returns to scale, imperfect competition and aggregate demand and trade policy effects in a two-country model",October 1992,H. Molana,T. Moutos,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,3,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886154,Interest rate causality and asymmetry in the EMS,October 1992,Karsten Biltoft,Christian Boersch,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,3,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886155,Recent trends in U.S. protectionism,October 1992,Dominick Salvatore,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,3,Open Economies Review,,https://link.springer.com/article/10.1007/BF01886156,International comparisons of money demand,October 1992,James M. Boughton,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,1,Open Economies Review,,https://link.springer.com/article/10.1007/BF00999551,Long-run consequences of finite exchange rate bubbles,March 1993,Alessandra Pelloni,,,,,,,,,,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,1,Open Economies Review,,https://link.springer.com/article/10.1007/BF00999552,"Exogenous changes and policy reforms, labor migration, and welfare in a Keynesian economy",March 1993,Panos Hatzipanayotou,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,1,Open Economies Review,,https://link.springer.com/article/10.1007/BF00999553,Fiscal policy in monetary unions: Implications for Europe,March 1993,Reuven Glick,Michael Hutchison,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,1,Open Economies Review,,https://link.springer.com/article/10.1007/BF00999554,Protectionism in Japan,March 1993,Marcus Noland,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,1,Open Economies Review,,https://link.springer.com/article/10.1007/BF00999555,A review of recent developments in international portfolio selection,March 1993,Brian Hatch,Bruce G. Resnick,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,1,Open Economies Review,,https://link.springer.com/article/10.1007/BF00999556,Artificial currencies: SDRs and ECUs,March 1993,Polly Reynolds Allen,,,,,,,,,,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,2,Open Economies Review,,https://link.springer.com/article/10.1007/BF01000515,"Rules, discretion, and international monetary and fiscal policy coordination",June 1993,Jay H. Bryson,Henrik Jensen,David D. van Hoose,,,,,,,,Male,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,2,Open Economies Review,,https://link.springer.com/article/10.1007/BF01000516,Exchange rate shocks and the current account under monopolistic competition: An intertemporal optimization model,June 1993,Hwan-Chyang Lin,Hui-Kuan Tseng,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,2,Open Economies Review,,https://link.springer.com/article/10.1007/BF01000517,Betting on the EMS,June 1993,Kees G. Koedijk,Clemens J. M. Kool,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,2,Open Economies Review,,https://link.springer.com/article/10.1007/BF01000518,Is there a “triffin dilemma” for the EMS?,June 1993,Lorenzo Bini-Smaghi,Silvia Vori,,,,,,,,,Male,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,2,Open Economies Review,,https://link.springer.com/article/10.1007/BF01000519,Fundamental equilibrium exchange rates and exchange rate dynamics,June 1993,Su Zhou,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,2,Open Economies Review,,https://link.springer.com/article/10.1007/BF01000520,Protectionism in agriculture: Slow progress towards freer trade in agricultural products,June 1993,Tim Josling,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,2,Open Economies Review,,https://link.springer.com/article/10.1007/BF01000521,Announcement,June 1993,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,3,Open Economies Review,,https://link.springer.com/article/10.1007/BF01000043,Optimal trade policy in the presence of changing market structure,September 1993,Mark G. Herander,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,3,Open Economies Review,,https://link.springer.com/article/10.1007/BF01000044,Sectoral effects of reductions in NATO military expenditures in the major industrialized and developing countries,September 1993,Jon D. Haveman,Alan V. Deardorff,Robert M. Stern,,,,,,,,Male,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,3,Open Economies Review,,https://link.springer.com/article/10.1007/BF01000045,International monetary policy cooperation in economies with centralized wage setting,September 1993,Henrik Jensen,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,3,Open Economies Review,,https://link.springer.com/article/10.1007/BF01000046,International transmission of government spending on industries,September 1993,Sajid Anwar,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,3,Open Economies Review,,https://link.springer.com/article/10.1007/BF01000047,Do private capital markets insure regional risk? Evidence from the United States and Europe,September 1993,Andrew Atkeson,Tamim Bayoumi,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,3,Open Economies Review,,https://link.springer.com/article/10.1007/BF01000048,"International trade and the relative dispersion of industrial wages and production techniques in 14 OECD countries, 1970–1985",September 1993,Farhad Rassekh,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,4,Open Economies Review,,https://link.springer.com/article/10.1007/BF01011136,A chaotic model of the exchange rate: The role of fundamentalists and chartists,December 1993,Paul de Grauwe,Hans Dewachter,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,4,Open Economies Review,,https://link.springer.com/article/10.1007/BF01011137,International equality of stock market returns,December 1993,Heejoon Kang,Michele Fratianni,,,,,,,,,Unknown,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,4,Open Economies Review,,https://link.springer.com/article/10.1007/BF01011138,Estimating variability in the Italian stock market: An ARCH approach,December 1993,Fabio Fornari,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,4,Open Economies Review,,https://link.springer.com/article/10.1007/BF01011139,Foreign production and international hedging in a multinational firm,December 1993,Udo Broll,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,4,Open Economies Review,,https://link.springer.com/article/10.1007/BF01011140,Trade policy and protection in the European Community,December 1993,D. Greenaway,R. C. Hine,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5,1,Open Economies Review,,https://link.springer.com/article/10.1007/BF01000740,"Saving, investment, and capital mobility: A comment on Leachman",March 1994,Jakob de Haan,Clemens L. J. Siermann,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5,1,Open Economies Review,,https://link.springer.com/article/10.1007/BF01000741,"Saving, investment, and capital mobility: A comment on Leachman—A reply",March 1994,Lori L. Leachman,,,,,,,,,,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5,1,Open Economies Review,,https://link.springer.com/article/10.1007/BF01000742,Trade diversion in a currency union,March 1994,Yrjänä Tolonen,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5,1,Open Economies Review,,https://link.springer.com/article/10.1007/BF01000743,The impact of intraindustry trade on the natural rate of unemployment in two simple models,March 1994,Hian Teck Hoon,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5,1,Open Economies Review,,https://link.springer.com/article/10.1007/BF01000744,Social security and foreign indebtedness in a small open economy,March 1994,Søren Bo Nielsen,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5,1,Open Economies Review,,https://link.springer.com/article/10.1007/BF01000745,Economic growth and the rise of protectionism and urban unrest in developing economies,March 1994,Henry M. Schwalbenberg,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5,1,Open Economies Review,,https://link.springer.com/article/10.1007/BF01000746,Social protection and regional convergence in a European Monetary Union,March 1994,Filip Abraham,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5,1,Open Economies Review,,https://link.springer.com/article/10.1007/BF01000747,Market integration and imperfect competition in labor and product markets,March 1994,Jan Rose Sørensen,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
