Volume,Issue,Journal Name,Published Date,Link,Title,Journal Year,Author 1,Author 2,Author 3,Author 4,Author 5,Author 6,Author 7,Author 8,Author 9,Author 10,Gender_Author 1,Gender_Author 2,Gender_Author 3,Gender_Author 4,Gender_Author 5,Gender_Author 6,Gender_Author 7,Gender_Author 8,Gender_Author 9,Gender_Author 10
25,1,Mineral Economics,30 October 2011,https://link.springer.com/article/10.1007/s13563-011-0010-9,Editorial,July 2012,Magnus Ericsson,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
25,1,Mineral Economics,22 November 2011,https://link.springer.com/article/10.1007/s13563-011-0009-2,"‘There’s nothing surer, the rich get rich and . . .’",July 2012,Gill Burke,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
25,1,Mineral Economics,16 November 2011,https://link.springer.com/article/10.1007/s13563-011-0011-8,The present understanding of Earth’s global anthrobiogeochemical metal cycles,July 2012,Jason N. Rauch,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
25,1,Mineral Economics,08 July 2011,https://link.springer.com/article/10.1007/s13563-011-0006-5,The 2008 commodity price boom: did speculation play a role?,July 2012,Olle Östensson,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
25,1,Mineral Economics,10 May 2012,https://link.springer.com/article/10.1007/s13563-012-0018-9,Taxing construction minerals: a contribution to a resource-efficient Europe,July 2012,Bettina Bahn-Walkowiak,Raimund Bleischwitz,Mark Meyer,,,,,,,,Female,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
25,1,Mineral Economics,26 August 2011,https://link.springer.com/article/10.1007/s13563-011-0007-4,Recycling of metal scraps—a positive concept leading to augmentation of reserve base,July 2012,Pradeep Kumar Jain,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
25,2,Mineral Economics,19 December 2012,https://link.springer.com/article/10.1007/s13563-012-0026-9,Sustainable production and consumption of mineral resources—introduction,March 2013,Joanna Kulczycka,Corina Hebestreit,,,,,,,,,Female,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
25,2,Mineral Economics,23 November 2012,https://link.springer.com/article/10.1007/s13563-012-0023-z,Mineral development and regional employment effects in northern Sweden: a scenario-based assessment,March 2013,Thomas Ejdemo,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
25,2,Mineral Economics,24 October 2012,https://link.springer.com/article/10.1007/s13563-012-0024-y,LGOM region as a perspective power energy basin and implementation of innovative lignite development methods,March 2013,Janusz Nowak,Jan Kudelko,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
25,2,Mineral Economics,22 November 2012,https://link.springer.com/article/10.1007/s13563-012-0025-x,Value creation of a mining company through international expansion,March 2013,Herbert Wirth,Krzysztof Kubacki,Krzysztof Napierała,,,,,,,,Male,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
25,2,Mineral Economics,08 January 2013,https://link.springer.com/article/10.1007/s13563-012-0028-7,"Vertical integration, choice of the strategic development of the mining companies",March 2013,Jan Kudelko,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
25,2,Mineral Economics,29 August 2012,https://link.springer.com/article/10.1007/s13563-012-0020-2,The perseverance of the ongoing metal and mineral boom,March 2013,Marian Radetzki,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
25,2,Mineral Economics,04 September 2012,https://link.springer.com/article/10.1007/s13563-012-0021-1,The iron ore world market in the early twenty-first century—the impact of the increasing Chinese dominance,March 2013,Stefan Hellmer,Joakim Ekstrand,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
25,2,Mineral Economics,24 October 2012,https://link.springer.com/article/10.1007/s13563-012-0022-0,The welfare impact of small-scale mining in the Talensi–Nabdam District of Ghana,March 2013,Mamudu Abunga Akudugu,Edward Salifu Mahama,Eugenia Hannah Atami,,,,,,,,Unknown,Male,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
25,2,Mineral Economics,08 January 2013,https://link.springer.com/article/10.1007/s13563-012-0027-8,"Spillovers between cobalt, copper and nickel prices: implications for deep seabed mining",March 2013,Simone Martino,Lindsay M. Parson,,,,,,,,,Female,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
26,1,Mineral Economics,11 June 2013,https://link.springer.com/article/10.1007/s13563-013-0033-5,Long-run availability of mineral commodities,October 2013,David Humphreys,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
26,1,Mineral Economics,30 August 2013,https://link.springer.com/article/10.1007/s13563-013-0035-3,Understanding oil and mineral resources in a political economy context: the case of the Middle East and North Africa (MENA),October 2013,Rami Al-Rawashdeh,Hani Al-Nawafleh,Mohammad Al-Shboul,,,,,,,,Male,Female,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
26,1,Mineral Economics,05 July 2013,https://link.springer.com/article/10.1007/s13563-013-0034-4,Are shocks to copper consumption persistent?,October 2013,Vishal Chandr Jaunky,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
26,1,Mineral Economics,29 March 2013,https://link.springer.com/article/10.1007/s13563-013-0030-8,Segilola gold mine valuation using Monte Carlo simulation approach,October 2013,Chima C. Ugwuegbu,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
26,1,Mineral Economics,18 September 2013,https://link.springer.com/article/10.1007/s13563-013-0036-2,Effective environmental governance and outcomes for gold mining in Obuasi and Birim North Districts of Ghana,October 2013,Abdulai Darimani,Thomas Mba Akabzaa,D. K. Attuquayefio,,,,,,,,Unknown,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
26,1,Mineral Economics,27 March 2013,https://link.springer.com/article/10.1007/s13563-013-0031-7,"Potential recovery of aluminum, titanium, lead, and zinc from tailings in the abandoned Picher mining district of Oklahoma",October 2013,William J. Andrews,Carlos J. Gavilan Moreno,Robert W. Nairn,,,,,,,,Male,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
26,1,Mineral Economics,01 March 2013,https://link.springer.com/article/10.1007/s13563-013-0029-1,"Book review: One Thing Leads to Another—Promoting Industrialisation by Making the Most of the Commodity Boom in Sub-Saharan Africa, by Mike Morris, Raphael Kaplinsky and David Kaplan, 2012, published free online",October 2013,Robert Tulip,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
26,1,Mineral Economics,09 April 2013,https://link.springer.com/article/10.1007/s13563-013-0032-6,"Masuma Farooki, Raphael Kaplinsky: the impact of China on global commodity prices: the global reshaping of the resource sector",October 2013,Ligang Song,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
