Volume,Issue,Journal Name,Published Date,Link,Title,Journal Year,Author 1,Author 2,Author 3,Author 4,Author 5,Author 6,Author 7,Author 8,Author 9,Author 10,Gender_Author 1,Gender_Author 2,Gender_Author 3,Gender_Author 4,Gender_Author 5,Gender_Author 6,Gender_Author 7,Gender_Author 8,Gender_Author 9,Gender_Author 10
1,1,Empirica,,https://link.springer.com/article/10.1007/BF00925145,Vorwort der Schriftleitung,March 1974,Hans Seidel,Gunther Tichy,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,Empirica,,https://link.springer.com/article/10.1007/BF00925146,Die fluktuation der Arbeitskräfte,March 1974,Ewald Walterskirchen,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,Empirica,,https://link.springer.com/article/10.1007/BF00925147,Der Arbeitsplatzwechsel als Erneuerungsprozeß,March 1974,Josef Steindl,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,Empirica,,https://link.springer.com/article/10.1007/BF00925148,Struktur der österreichischen Industrieproduktion,March 1974,Manfred Deistler,Stefan Schleicher,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,Empirica,,https://link.springer.com/article/10.1007/BF00925149,Ein ökonometrisches Quartalsmodell für den monetären Sektor der österreichischen Wirtschaft,March 1974,Fritz Schebeck,Gerhard Thury,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,Empirica,,https://link.springer.com/article/10.1007/BF00925150,Empirica-Bibliographie 1973,March 1974,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,2,Empirica,,https://link.springer.com/article/10.1007/BF00924794,Ökonometrische Inflationsanalyse für Österreich 1960/1975,September 1974,Fritz Schebeck,Hannes Suppanz,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,2,Empirica,,https://link.springer.com/article/10.1007/BF00924795,Preis- und Wechselkursindizes für den Export österreichischer Halb- und Fertigwaren,September 1974,Fritz Schebeck,Hannes Suppanz,Gunther Tichy,,,,,,,,Male,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,2,Empirica,,https://link.springer.com/article/10.1007/BF00924796,Die Erstellung der fortgeschriebenen Input-Output-Tabelle 1970,September 1974,Josef Richter,Werner Teufelsbauer,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,2,Empirica,,https://link.springer.com/article/10.1007/BF00924797,Struktur und Funktionsweise des ökonometrischen Modells des monetären Sektors der österreichischen Wirtschaft,September 1974,Gerhard Thury,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,Empirica,,https://link.springer.com/article/10.1007/BF00924905,Die verschiedenen Konzepte des Akzelerators,March 1975,Karl Aiginger,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,Empirica,,https://link.springer.com/article/10.1007/BF00924906,Klassifikation und Aggregation in der Input-Output-Analyse,March 1975,Walter Katzenbeisser,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,Empirica,,https://link.springer.com/article/10.1007/BF00924907,Lohn- und Preisgleichungen für Österreich,March 1975,Andreas Wörgötter,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,Empirica,,https://link.springer.com/article/10.1007/BF00924908,Importwachstum und Wirtschaftsstruktur,March 1975,Jiři Skolka,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,Empirica,,https://link.springer.com/article/10.1007/BF00924909,Empirica-Bibliographie 1974,March 1975,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,2,Empirica,,https://link.springer.com/article/10.1007/BF00925011,Ein Energiekrisenmodell,September 1975,Gerhard Tintner,Edwin Deutsch,Peter Rosner,,,,,,,,Male,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,2,Empirica,,https://link.springer.com/article/10.1007/BF00925012,Ein Beitrag zur Messung gesamtwirtschaftlicher Kapazitätsauslastung und konjunktureller Ungleichgewichte,September 1975,Fritz Breuss,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,2,Empirica,,https://link.springer.com/article/10.1007/BF00925013,Ein dynamisches Modell der Nachfrage nach Geld und dauerhaften Konsumgütern,September 1975,Wolfgang Pollan,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,2,Empirica,,https://link.springer.com/article/10.1007/BF00925014,Regional- und Gesammteffekte der steirischen Endverwendung,September 1975,Joachim Lamel,Josef Richter,Werner Teufelsbauer,,,,,,,,Male,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,1,Empirica,,https://link.springer.com/article/10.1007/BF00925086,Die Bedeutung der Lager für die Konjunktur,March 1976,Gunther Tichy,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,1,Empirica,,https://link.springer.com/article/10.1007/BF00925087,Sparen und Einkommensverteilung,March 1976,Josef Steindl,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,1,Empirica,,https://link.springer.com/article/10.1007/BF00925088,Nachfragefunktionen für die Produktionsfaktoren Arbeit und Kapital,March 1976,Fritz Schebeck,Gerhard Thury,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,1,Empirica,,https://link.springer.com/article/10.1007/BF00925089,The effects of liberalization of Austrian quantitative restrictions on imports from CMEA countries,March 1976,Thomas A. Wolf,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,1,Empirica,,https://link.springer.com/article/10.1007/BF00925090,Empirica-Bibliographie 1975,March 1976,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,2,Empirica,,https://link.springer.com/article/10.1007/BF00924965,Die Bedeutung der Lager für die Konjunktur,September 1976,Gunther Tichy,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,2,Empirica,,https://link.springer.com/article/10.1007/BF00924966,Eine Verallgemeinerung des skandinavischen Modells der Inflation,September 1976,Helmut Frisch,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,2,Empirica,,https://link.springer.com/article/10.1007/BF00924967,Gesamtwirtschaftliche Auslastungsmaße,September 1976,Fritz Schebeck,Gerhard Thury,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,2,Empirica,,https://link.springer.com/article/10.1007/BF00924968,Die Entwicklung des österreichischen Volkseinkommens und seiner Hauptkomponenten 1956 bis 1973,September 1976,Josef Pöschl,Adam Szeworski,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,2,Empirica,,https://link.springer.com/article/10.1007/BF00924969,Zur Energienachfrage privater Haushalte,September 1976,Gerhard Tintner,Gabriele Wörgötter,,,,,,,,,Male,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,1,Empirica,,https://link.springer.com/article/10.1007/BF00928960,Components of growth of industrial production,March 1977,Alexej Wynnyczuk,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,1,Empirica,,https://link.springer.com/article/10.1007/BF00928961,Box-Jenkins Methoden — Alternative Verfahren zur Prognose ökonomischer Zeitreihen,March 1977,Johannes Ledolter,Fritz Schebeck,Gerhard Thury,,,,,,,,Male,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,1,Empirica,,https://link.springer.com/article/10.1007/BF00928962,Zur Wahlzyklik wirtschaftspolitischer Maßnahmen,March 1977,Bernd Hubka,Gabriel Obermann,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,1,Empirica,,https://link.springer.com/article/10.1007/BF00928963,Stabilitätskonzepte am Beispiel Österreichs,March 1977,Gerhard Tintner,Bernhard Böhm,Robert Rieder,,,,,,,,Male,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,1,Empirica,,https://link.springer.com/article/10.1007/BF00928964,Die Komponenten des Rückganges der Ausländerbeschäftigung,March 1977,Felix Butschek,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,1,Empirica,,https://link.springer.com/article/10.1007/BF00928965,Empirica-Bibliographie 1976,March 1977,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,2,Empirica,,https://link.springer.com/article/10.1007/BF00927032,Lohn- und Preissysteme für Österreich,September 1977,Andreas Wörgötter,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,2,Empirica,,https://link.springer.com/article/10.1007/BF00927033,Consumer behaviour in Austria,September 1977,Fritz Schebeck,Gerhard Thury,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
