Volume,Issue,Journal Name,Published Date,Link,Title,Journal Year,Author 1,Author 2,Author 3,Author 4,Author 5,Author 6,Author 7,Author 8,Author 9,Author 10,Gender_Author 1,Gender_Author 2,Gender_Author 3,Gender_Author 4,Gender_Author 5,Gender_Author 6,Gender_Author 7,Gender_Author 8,Gender_Author 9,Gender_Author 10
1,1,Economic Theory,,https://link.springer.com/article/10.1007/BF01210569,To the reader,March 1991,C. D. Aliprantis,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,Economic Theory,,https://link.springer.com/article/10.1007/BF01210570,"Spanning, valuation and options",March 1991,Donald J. Brown,Stephen A. Ross,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,Economic Theory,,https://link.springer.com/article/10.1007/BF01210571,Linear models of economic survival under production uncertainty,March 1991,Mukul Majumdar,Roy Radner,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,Economic Theory,,https://link.springer.com/article/10.1007/BF01210572,Incentives in two-sided matching with random stable mechanisms,March 1991,Alvin E. Roth,John H. Vande Vate,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,Economic Theory,,https://link.springer.com/article/10.1007/BF01210573,Indeterminacy in incomplete market economies,March 1991,Andreu Mas-Colell,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,Economic Theory,,https://link.springer.com/article/10.1007/BF01210574,Hours and employment variation in business cycle theory,March 1991,Finn E. Kydland,Edward C. Prescott,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,Economic Theory,,https://link.springer.com/article/10.1007/BF01210575,Additive utility,March 1991,Gebhard Fuhrken,Marcel K. Richter,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,Economic Theory,,https://link.springer.com/article/10.1007/BF01210576,"On Kakutani's fixed point theorem, the K-K-M-S theorem and the core of a balanced game",March 1991,Lloyd Shapley,Rajiv Vohra,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,Economic Theory,,https://link.springer.com/article/10.1007/BF01210577,Forthcoming papers,March 1991,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,2,Economic Theory,,https://link.springer.com/article/10.1007/BF01211530,Indefinitely sustained consumption despite exhaustible natural resources,June 1991,David Cass,Tapan Mitra,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,2,Economic Theory,,https://link.springer.com/article/10.1007/BF01211531,Non-parametric estimation of deterministically chaotic systems,June 1991,Mahmoud A. El-Gamal,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,2,Economic Theory,,https://link.springer.com/article/10.1007/BF01211532,When is the core equivalence theorem valid?,June 1991,Charalambos D. Aliprantis,Owen Burkinshaw,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,2,Economic Theory,,https://link.springer.com/article/10.1007/BF01211533,The core of an economy with differential information,June 1991,Nicholas C. Yannelis,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,2,Economic Theory,,https://link.springer.com/article/10.1007/BF01211534,An example of the Peleg and Yaari economy,June 1991,Robert A. Becker,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,2,Economic Theory,,https://link.springer.com/article/10.1007/BF01211535,On constrained optimal allocations with incomplete markets,June 1991,Jan Werner,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,2,Economic Theory,,https://link.springer.com/article/10.1007/BF01211536,Forthcoming papers,June 1991,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,3,Economic Theory,,https://link.springer.com/article/10.1007/BF01210561,On the arbitrage pricing theory,September 1991,Christian Gilles,Stephen F. LeRoy,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,3,Economic Theory,,https://link.springer.com/article/10.1007/BF01210562,Polynomial utility,September 1991,G. Fuhrken,M. K. Richter,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,3,Economic Theory,,https://link.springer.com/article/10.1007/BF01210563,The subjective expected utility hypothesis and revealed preference,September 1991,T. Kim,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,3,Economic Theory,,https://link.springer.com/article/10.1007/BF01210564,Real indeterminacy in incomplete financial market economies without aggregate risk,September 1991,P. Siconolfi,A. Villanacci,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,3,Economic Theory,,https://link.springer.com/article/10.1007/BF01210565,"Demand deposit contracts, suspension of convertibility, and optimal financial intermediation",September 1991,A. P. Villamil,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,3,Economic Theory,,https://link.springer.com/article/10.1007/BF01210566,A note on bargaining over a finite number of feasible agreements,September 1991,Abhinay Muthoo,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,3,Economic Theory,,https://link.springer.com/article/10.1007/BF01210567,A simple exposition of some basic results of implicit contract theory,September 1991,Stephen R. Blough,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,3,Economic Theory,,https://link.springer.com/article/10.1007/BF01210568,Forthcoming papers,September 1991,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
