Volume,Issue,Journal Name,Published Date,Link,Title,Journal Year,Author 1,Author 2,Author 3,Author 4,Author 5,Author 6,Author 7,Author 8,Author 9,Author 10,Gender_Author 1,Gender_Author 2,Gender_Author 3,Gender_Author 4,Gender_Author 5,Gender_Author 6,Gender_Author 7,Gender_Author 8,Gender_Author 9,Gender_Author 10
1,1,Environmental Economics and Policy Studies,18 September 2014,https://link.springer.com/article/10.1007/BF03353891,A word from the editors,June 1998,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,Environmental Economics and Policy Studies,18 September 2014,https://link.springer.com/article/10.1007/BF03353892,"Climate change, response timing, and integrated assessment modeling",June 1998,Akihiro Amano,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,Environmental Economics and Policy Studies,18 September 2014,https://link.springer.com/article/10.1007/BF03353893,Environmental problems and policies in postwar Japan reviewed,June 1998,Shigeto Tsuru,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,Environmental Economics and Policy Studies,18 September 2014,https://link.springer.com/article/10.1007/BF03353894,"A comparative study on environmental policy development processes in the three East Asian countries: Japan, Korea, and China",June 1998,Yohei Harashima,Tsuneyuki Morita,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,Environmental Economics and Policy Studies,18 September 2014,https://link.springer.com/article/10.1007/BF03353895,Environmental resource accounting frameworks for the public domain and public trust managements,June 1998,Yoshifusa Kitabatake,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,2,Environmental Economics and Policy Studies,18 September 2014,https://link.springer.com/article/10.1007/BF03353896,Concept of sustainable development: An evaluation of its usefulness 10 years after Brundtland,December 1998,David Pearce,Giles Atkinson,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,2,Environmental Economics and Policy Studies,18 September 2014,https://link.springer.com/article/10.1007/BF03353897,Assessment of technological options in the global energy system for limiting the atmospheric CO2 concentration,December 1998,Yasumasa Fujii,Kenji Yamaji,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,2,Environmental Economics and Policy Studies,18 September 2014,https://link.springer.com/article/10.1007/BF03353898,Energy technology changes and CO2 emission scenarios in China,December 1998,Kejun Jiang,Xiulian Hu,Tsuneyuki Morita,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,2,Environmental Economics and Policy Studies,18 September 2014,https://link.springer.com/article/10.1007/BF03353899,Environmental policy and status for chlorinated dioxins and related compounds,December 1998,Shin-ichi Sakai,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,2,Environmental Economics and Policy Studies,18 September 2014,https://link.springer.com/article/10.1007/BF03353900,Lake Biwa development and beyond,December 1998,Masahisa Nakamura,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,Environmental Economics and Policy Studies,18 September 2014,https://link.springer.com/article/10.1007/BF03353901,Global warming as a cooperative game,March 1999,Hirofumi Uzawa,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,Environmental Economics and Policy Studies,18 September 2014,https://link.springer.com/article/10.1007/BF03353902,Governance by green taxes: implementing clean water policies in Europe 1970–1990,March 1999,Mikael Skou Andersen,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,Environmental Economics and Policy Studies,18 September 2014,https://link.springer.com/article/10.1007/BF03353903,Measuring values of wetlands in Taiwan,March 1999,Kai-Lih Chen,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,Environmental Economics and Policy Studies,18 September 2014,https://link.springer.com/article/10.1007/BF03353904,High-tech pollution in Japan,March 1999,Fumikazu Yoshida,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,2,Environmental Economics and Policy Studies,18 September 2014,https://link.springer.com/article/10.1007/BF03353905,Alternative approach to combining revealed and stated preference data: evaluating water quality of a river system in Taipei,June 1999,Daigee Shaw,Yu-Lan Chien,Yih-Ming Lin,,,,,,,,Unknown,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,2,Environmental Economics and Policy Studies,18 September 2014,https://link.springer.com/article/10.1007/BF03353906,Economic incentives and optimal waste management: Korean experiences in unit pricing for garbage collection,June 1999,Jeong Jeon Rhee,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,2,Environmental Economics and Policy Studies,18 September 2014,https://link.springer.com/article/10.1007/BF03353907,"Reproductive value, harvest value, and impact multiplier as indicators for maximum sustainable fisheries",June 1999,Hiroyuki Matsuda,Atsushi Yamauchi,Takashi Yamakawa,,,,,,,,Male,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,2,Environmental Economics and Policy Studies,18 September 2014,https://link.springer.com/article/10.1007/BF03353908,Voluntary agreements: cost-effective or a smokescreen for failure?,June 1999,Kilian Bizer,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,3,Environmental Economics and Policy Studies,18 September 2014,https://link.springer.com/article/10.1007/BF03353909,Growth or environmental concern: which comes first? Optimal control with pure stock pollutants,September 1999,Kjell Holmåker,Thomas Sterner,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,3,Environmental Economics and Policy Studies,18 September 2014,https://link.springer.com/article/10.1007/BF03353910,"Sustainable consumption, sustainable development, and green net national product",September 1999,Ayumi Onuma,,,,,,,,,,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
