Volume,Issue,Journal Name,Published Date,Link,Title,Journal Year,Author 1,Author 2,Author 3,Author 4,Author 5,Author 6,Author 7,Author 8,Author 9,Author 10,Gender_Author 1,Gender_Author 2,Gender_Author 3,Gender_Author 4,Gender_Author 5,Gender_Author 6,Gender_Author 7,Gender_Author 8,Gender_Author 9,Gender_Author 10
1,1,International Economics and Economic Policy,,https://link.springer.com/article/10.1007/s10368-003-0002-5,Editorial,March 2004,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,International Economics and Economic Policy,,https://link.springer.com/article/10.1007/s10368-004-0010-0,Changing the Stability and Growth Pact in the EU?,March 2004,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,International Economics and Economic Policy,,https://link.springer.com/article/10.1007/s10368-003-0006-1,With what should the present rules of the Stability Pact be replaced?,March 2004,Patrick Artus,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,International Economics and Economic Policy,,https://link.springer.com/article/10.1007/s10368-003-0005-2,The Stability and Growth Pact: The appropriate fiscal framework for EMU,March 2004,Otmar Issing,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,International Economics and Economic Policy,,https://link.springer.com/article/10.1007/s10368-004-0009-6,The end of the Stability and Growth Pact?,March 2004,Stefan Collignon,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,International Economics and Economic Policy,,https://link.springer.com/article/10.1007/s10368-003-0004-3,Does globalization hurt the poor?,March 2004,Pierre-Richard Agénor,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,International Economics and Economic Policy,,https://link.springer.com/article/10.1007/s10368-003-0007-0,Tu Felix Austria: Evidence for a de-celerator in financial reform,March 2004,Benedikt Braumann,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,International Economics and Economic Policy,,https://link.springer.com/article/10.1007/s10368-003-0001-6,"Currency substitution and the stability of the Italian demand for money before the entry into the monetary union, 1972–1998",March 2004,Hannah Nielsen,Giuseppe Tullio,Jürgen Wolters,,,,,,,,Female,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,International Economics and Economic Policy,,https://link.springer.com/article/10.1007/s10368-003-0003-4,Do export processing zones attract FDI and its benefits,March 2004,Edward M. Graham,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,International Economics and Economic Policy,,https://link.springer.com/article/10.1007/s10368-004-0008-7,"The European Union: Economic prospects, structural reforms and enlargement",March 2004,Pedro Solbes,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,2,International Economics and Economic Policy,,https://link.springer.com/article/10.1007/s10368-004-0022-9,"Economic integration, innovation dynamics and growth",December 2004,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,2,International Economics and Economic Policy,,https://link.springer.com/article/10.1007/s10368-004-0015-8,The dynamics of economic integration: Theory and policy,December 2004,Lucas Bretschger,Thomas M. Steger,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,2,International Economics and Economic Policy,,https://link.springer.com/article/10.1007/s10368-004-0021-x,Innovation Dynamics in OECD Countries: Challenges for German Enterprises,December 2004,Barbara Breitschopf,Hariolf Grupp,,,,,,,,,Female,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,2,International Economics and Economic Policy,,https://link.springer.com/article/10.1007/s10368-004-0011-z,"Interbank market frictions, international banks and growth",December 2004,Thomas Gries,Gerhard Sievert,Axel Wieneke,,,,,,,,Male,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,2,International Economics and Economic Policy,,https://link.springer.com/article/10.1007/s10368-004-0017-6,"International capital market integration: Implications for convergence, growth, and welfare",December 2004,Sjak Smulders,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,2,International Economics and Economic Policy,,https://link.springer.com/article/10.1007/s10368-004-0014-9,The determinants of geographic configuration of value chain activities: Foreign multinational enterprises in Japanese manufacturing,December 2004,Hideki Yamawaki,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,2,International Economics and Economic Policy,,https://link.springer.com/article/10.1007/s10368-004-0012-y,"Productivity, innovation and ICT in Old and New Europe",December 2004,Bart van Ark,Marcin Piatkowski,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,2,International Economics and Economic Policy,,https://link.springer.com/article/10.1007/s10368-004-0018-5,"Innovations, technological specialisation and economic growth in the EU",December 2004,Andre Jungmittag,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,2,International Economics and Economic Policy,,https://link.springer.com/article/10.1007/s10368-004-0016-7,The empirics of trade and growth: where are the policy recommendations?,December 2004,Klaus Wälde,Christina Wood,,,,,,,,,Male,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,International Economics and Economic Policy,,https://link.springer.com/article/10.1007/s10368-004-0020-y,Growth differentials in OECD countries: some reflections,June 2005,Dirk Pilat,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,International Economics and Economic Policy,,https://link.springer.com/article/10.1007/s10368-004-0019-4,Information & Communication Technology and capital market perspectives,June 2005,Paul J.J. Welfens,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,International Economics and Economic Policy,,https://link.springer.com/article/10.1007/s10368-005-0027-z,International oil price changes: impact of oil prices on growth and inflation in the EU/OECD,June 2005,Werner Roeger,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
