Volume,Issue,Journal Name,Published Date,Link,Title,Journal Year,Author 1,Author 2,Author 3,Author 4,Author 5,Author 6,Author 7,Author 8,Author 9,Author 10,Gender_Author 1,Gender_Author 2,Gender_Author 3,Gender_Author 4,Gender_Author 5,Gender_Author 6,Gender_Author 7,Gender_Author 8,Gender_Author 9,Gender_Author 10
98,1,"Review of Agricultural, Food and Environmental Studies",31 July 2017,https://link.springer.com/article/10.1007/s41130-017-0049-2,The impact of single farm payments on technical inefficiency of French crop farms,July 2017,Kassoum Ayouba,Jean-Philippe Boussemart,Stéphane Vigeant,,,,,,,,Unknown,Unknown,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
98,1,"Review of Agricultural, Food and Environmental Studies",27 March 2017,https://link.springer.com/article/10.1007/s41130-017-0041-x,Mandatory integrated pest management in the European Union: experimental insights on consumers’ reactions,July 2017,M. Lefebvre,C. Biguzzi,A. Sutan,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
98,1,"Review of Agricultural, Food and Environmental Studies",06 April 2017,https://link.springer.com/article/10.1007/s41130-017-0044-7,Autonomy under contract: the case of traditional free-range poultry farmers,July 2017,Cécile J.M. Adam,Christian P.M. Ducrot,Nicolas Fortané,,,,,,,,Female,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
98,1,"Review of Agricultural, Food and Environmental Studies",19 July 2017,https://link.springer.com/article/10.1007/s41130-017-0048-3,Objectives’ alignment between members and agricultural cooperatives,July 2017,François Bareille,Florence Bonnet-Beaugrand,Sabine Duvaleix-Tréguer,,,,,,,,Male,Female,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
98,1,"Review of Agricultural, Food and Environmental Studies",08 March 2017,https://link.springer.com/article/10.1007/s41130-017-0038-5,"Jill E. Hobbs, Stavroula Malla, Eric K. Sogah and May T. Yeung, 2014, Regulating Health Foods. Policy Challenges and Consumer Conundrums",July 2017,Stéphan Marette,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
98,1,"Review of Agricultural, Food and Environmental Studies",16 February 2017,https://link.springer.com/article/10.1007/s41130-017-0036-7,"Jackson P., 2015, Anxious Appetites: Food and Consumer Culture",July 2017,Steffen Hirth,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
98,1,"Review of Agricultural, Food and Environmental Studies",22 March 2017,https://link.springer.com/article/10.1007/s41130-017-0040-y,"Jayson Lusk, 2016, Unnaturally delicious: how science and technology are serving up super foods to save the world",July 2017,Gunnar Rundgren,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
98,1,"Review of Agricultural, Food and Environmental Studies",20 April 2017,https://link.springer.com/article/10.1007/s41130-017-0045-6,"Krishnendu Ray, 2016, The ethnic restaurateur",July 2017,Alan Warde,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
99,1,"Review of Agricultural, Food and Environmental Studies",23 May 2018,https://link.springer.com/article/10.1007/s41130-018-0070-0,Food provisioning—from supermarket to producer: understanding the articulation of different suppliers,June 2018,Marie-Pierre Julien,,,,,,,,,,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
99,1,"Review of Agricultural, Food and Environmental Studies",29 June 2017,https://link.springer.com/article/10.1007/s41130-017-0046-5,“Making people buy and eat differently”: lessons from the modernisation of small independent grocery stores in the early twentieth century,June 2018,Franck Cochoy,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
99,1,"Review of Agricultural, Food and Environmental Studies",03 January 2018,https://link.springer.com/article/10.1007/s41130-017-0057-2,"Monetary income, public funds, and subsistence consumption: the three components of the food supply in French Polynesia — a comparative study of Tahiti and Rapa Iti islands",June 2018,Christophe Serra Mallol,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
99,1,"Review of Agricultural, Food and Environmental Studies",12 December 2017,https://link.springer.com/article/10.1007/s41130-017-0056-3,From how consumers categorize natural food to their buying methods: a comparative study between France and Israel,June 2018,Louis Mathiot,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
99,1,"Review of Agricultural, Food and Environmental Studies",04 May 2018,https://link.springer.com/article/10.1007/s41130-018-0071-z,The supply strategies of health food eaters,June 2018,Camille Adamiec,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
99,1,"Review of Agricultural, Food and Environmental Studies",29 March 2018,https://link.springer.com/article/10.1007/s41130-018-0068-7,"Shopping and cooking: the organization of food practices, at the crossing of access to food stores and household properties in France",June 2018,Séverine Gojard,Bérangère Véron,,,,,,,,,Female,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
99,2,"Review of Agricultural, Food and Environmental Studies",23 April 2018,https://link.springer.com/article/10.1007/s41130-018-0069-6,Determinants of the avoidance behaviour of households to cope with unsafe drinking water: case study of Douala and Yaoundé in Cameroon,September 2018,Armand Totouom,Sostaine Romuald Fouéka Tagne,Jonas Ngouhouo Poufoun,,,,,,,,Male,Unknown,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
99,2,"Review of Agricultural, Food and Environmental Studies",25 June 2018,https://link.springer.com/article/10.1007/s41130-018-0074-9,Understanding adaptation to climate variability in smallholder farming systems in eastern Zimbabwe: a sociological perspective,September 2018,Sandra Bhatasara,,,,,,,,,,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
99,2,"Review of Agricultural, Food and Environmental Studies",28 June 2018,https://link.springer.com/article/10.1007/s41130-018-0073-x,Collective conceptualization and management of risk for arsenic pollution in urban community gardens,September 2018,Camille Dumat,Antoine Pierart,Jingtao Wu,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
99,2,"Review of Agricultural, Food and Environmental Studies",30 July 2018,https://link.springer.com/article/10.1007/s41130-018-0076-7,Understanding transition in animal based food consumption: a case study in the city of Vadodara in Gujarat (India),September 2018,Estelle Fourat,Shagufa Kapadia,Nicolas Bricas,,,,,,,,Female,Unknown,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
