Volume,Issue,Journal Name,Published Date,Link,Title,Journal Year,Author 1,Author 2,Author 3,Author 4,Author 5,Author 6,Author 7,Author 8,Author 9,Author 10,Gender_Author 1,Gender_Author 2,Gender_Author 3,Gender_Author 4,Gender_Author 5,Gender_Author 6,Gender_Author 7,Gender_Author 8,Gender_Author 9,Gender_Author 10
1,1,The Review of Austrian Economics,,https://link.springer.com/article/10.1007/BF01539330,Introductory editorial,December 1987,Murray N. Rothbard,Walter Block,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,The Review of Austrian Economics,,https://link.springer.com/article/10.1007/BF01539331,Editorial: The Inflationary chaos ahead,December 1987,Henry Hazlitt,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,The Review of Austrian Economics,,https://link.springer.com/article/10.1007/BF01539332,Why subjectivism?,December 1987,Leland Yeager,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,The Review of Austrian Economics,,https://link.springer.com/article/10.1007/BF01539333,"Wages, prices, and employment: Von mises and the progressives",December 1987,Lowell Gallaway,Richard K. Vedder,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,The Review of Austrian Economics,,https://link.springer.com/article/10.1007/BF01539334,A critique of monetarist and Austrian doctrines on the utility and value of money,December 1987,Richard H. Timberlake Jr.,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,The Review of Austrian Economics,,https://link.springer.com/article/10.1007/BF01539335,Breaking out of the Walrasian box: The cases of Schumpeter and hansen,December 1987,Murray N. Rothbard,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,The Review of Austrian Economics,,https://link.springer.com/article/10.1007/BF01539336,Two forgotten articles by Ludwig von Mises on the rationality of socialist economic calculation,December 1987,William Keizer,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,The Review of Austrian Economics,,https://link.springer.com/article/10.1007/BF01539337,Rent seeking: Some conceptual problems and implications,December 1987,E. C. Pasour Jr.,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,The Review of Austrian Economics,,https://link.springer.com/article/10.1007/BF01539338,Some Austrian perspectives on keynesian fiscal policy and the recovery in the thirties,December 1987,Gene Smiley,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,The Review of Austrian Economics,,https://link.springer.com/article/10.1007/BF01539339,"GNP, PPR, and the standard of living",December 1987,Robert Batemarco,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,The Review of Austrian Economics,,https://link.springer.com/article/10.1007/BF01539340,The Economics of Time and Ignorance: A review,December 1987,Charles W. Baird,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,The Review of Austrian Economics,,https://link.springer.com/article/10.1007/BF01539341,Method versus methodology: A note on the ultimate resource,December 1987,M. W. Sinnett,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,The Review of Austrian Economics,,https://link.springer.com/article/10.1007/BF01539342,The Evolution of Cooperation,December 1987,Roger Arnold,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,The Review of Austrian Economics,,https://link.springer.com/article/10.1007/BF01539343,Competition versus monopoly: Combines policy in perspective,December 1987,Roger Arnold,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,The Review of Austrian Economics,,https://link.springer.com/article/10.1007/BF01539344,A response to the framework document for amending the Combines Investigation Act,December 1987,Roger Arnold,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,The Review of Austrian Economics,,https://link.springer.com/article/10.1007/BF01539345,Writing History: Essay on Epistemology,December 1987,Edward H. Kaplan,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,The Review of Austrian Economics,,https://link.springer.com/article/10.1007/BF01539346,The unseen dimensions of wealth Towards a generalized economic theory,December 1987,Edward H. Kaplan,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,The Review of Austrian Economics,,https://link.springer.com/article/10.1007/BF01539347,About the contributors,December 1987,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,The Review of Austrian Economics,,https://link.springer.com/article/10.1007/BF01539348,About the editors,December 1987,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,The Review of Austrian Economics,,https://link.springer.com/article/10.1007/BF01539296,The economic calculation debate: Lessons for Austrians,December 1988,Israel M. Kirzner,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,The Review of Austrian Economics,,https://link.springer.com/article/10.1007/BF01539297,Praxeology and understanding: An analysis of the controversy in Austrian Economics,December 1988,G. A. Selgin,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,The Review of Austrian Economics,,https://link.springer.com/article/10.1007/BF01539298,Competition and political entrepreneurship: Austrian insights into public-choice theory,December 1988,Thomas J. DiLorenzo,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,The Review of Austrian Economics,,https://link.springer.com/article/10.1007/BF01539299,Why the Austrians are wrong about depressions,December 1988,Cordon Tullock,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
