Volume,Issue,Journal Name,Published Date,Link,Title,Journal Year,Author 1,Author 2,Author 3,Author 4,Author 5,Author 6,Author 7,Author 8,Author 9,Author 10,Gender_Author 1,Gender_Author 2,Gender_Author 3,Gender_Author 4,Gender_Author 5,Gender_Author 6,Gender_Author 7,Gender_Author 8,Gender_Author 9,Gender_Author 10
1,1,Journal of Economic Structures,12 December 2012,https://link.springer.com/article/10.1186/2193-2409-1-9,Accounting for Changes in Automobile Gasoline Consumption in Japan: 2000–2007,December 2012,Shigemi Kagawa,Yuriko Goto,Yuki Kudoh,,,,,,,,,Female,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,Journal of Economic Structures,03 December 2012,https://link.springer.com/article/10.1186/2193-2409-1-8,Observing evidence of insider trading in the Athens Stock Exchange,December 2012,Eleftherios Thalassinos,Dimitrios Maditinos,Athanasios Paschalidis,,,,,,,,Male,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,Journal of Economic Structures,05 September 2012,https://link.springer.com/article/10.1186/2193-2409-1-7,Recycling of waste and downgrading of secondary resources in a classical type of production model,December 2012,Eiji B Hosoda,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,Journal of Economic Structures,05 September 2012,https://link.springer.com/article/10.1186/2193-2409-1-6,Constructing enterprise input-output tables - a case study of New Zealand dairy products,December 2012,Manfred Lenzen,Sven Lundie,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,Journal of Economic Structures,10 July 2012,https://link.springer.com/article/10.1186/2193-2409-1-5,Nonmyopia and incentives in the piecewise linearized MDP procedures with variable step-sizes,December 2012,Kimitoshi Sato,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,Journal of Economic Structures,27 April 2012,https://link.springer.com/article/10.1186/2193-2409-1-4,Input-output impact analysis in current or constant prices: does it matter?,December 2012,Erik Dietzenbacher,Umed Temurshoev,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,Journal of Economic Structures,17 April 2012,https://link.springer.com/article/10.1186/2193-2409-1-3,The rectangular sector-by-technology model: not every economy produces every product and some products may rely on several technologies simultaneously,December 2012,Faye Duchin,Stephen H Levine,,,,,,,,,Female,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,Journal of Economic Structures,17 April 2012,https://link.springer.com/article/10.1186/2193-2409-1-2,Performance measurement in an input-output framework,December 2012,Thijs ten Raa,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,Journal of Economic Structures,30 March 2012,https://link.springer.com/article/10.1186/2193-2409-1-1,Editorial,December 2012,Shigemi Kagawa,Kazuhiko Nishimura,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,Journal of Economic Structures,17 October 2013,https://link.springer.com/article/10.1186/2193-2409-2-8,Impacts of Growth of a Service Economy on CO2 Emissions: Japan’s Case,December 2013,Shunsuke Okamoto,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,Journal of Economic Structures,11 September 2013,https://link.springer.com/article/10.1186/2193-2409-2-7,Eliminating Indirect Energy Subsidies in Ukraine: Estimation of Environmental and Socioeconomic Effects Using Input–Output Modeling,December 2013,Iuliia Ogarenko,Klaus Hubacek,,,,,,,,,Unknown,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,Journal of Economic Structures,09 July 2013,https://link.springer.com/article/10.1186/2193-2409-2-6,Quality Adjustment in Non-spanning Markets with Variety Aversion,December 2013,Kazuhiko Nishimura,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,Journal of Economic Structures,02 May 2013,https://link.springer.com/article/10.1186/2193-2409-2-5,The Problem of Negatives Generated by the Commodity Technology Model in Input–Output Analysis: A Review of the Solutions,December 2013,Thijs ten Raa,José Manuel Rueda-Cantuche,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,Journal of Economic Structures,22 March 2013,https://link.springer.com/article/10.1186/2193-2409-2-4,A Disaggregated and Macro-consistent Social Accounting Matrix for Pakistan,December 2013,Darío Debowicz,Paul Dorosh,Sherman Robinson,,,,,,,,Male,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,Journal of Economic Structures,15 March 2013,https://link.springer.com/article/10.1186/2193-2409-2-3,Net Worth Ratio and Financial Instability,December 2013,Toshio Watanabe,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,Journal of Economic Structures,04 February 2013,https://link.springer.com/article/10.1186/2193-2409-2-2,Restatement of the I-O Coefficient Stability Problem,December 2013,Emilian Dobrescu,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,Journal of Economic Structures,04 January 2013,https://link.springer.com/article/10.1186/2193-2409-2-1,Key Sectors of the Namibian Economy,December 2013,Michael N Humavindu,Jesper Stage,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
