Volume,Issue,Journal Name,Published Date,Link,Title,Journal Year,Author 1,Author 2,Author 3,Author 4,Author 5,Author 6,Author 7,Author 8,Author 9,Author 10,Gender_Author 1,Gender_Author 2,Gender_Author 3,Gender_Author 4,Gender_Author 5,Gender_Author 6,Gender_Author 7,Gender_Author 8,Gender_Author 9,Gender_Author 10
53,1,Indian Economic Review,29 March 2019,https://link.springer.com/article/10.1007/s41775-019-00040-x,Editorial note,December 2018,Pami Dua,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
53,1,Indian Economic Review,14 December 2018,https://link.springer.com/article/10.1007/s41775-018-0030-2,Time-varying spectral analysis: theory and applications,December 2018,D. M. Nachane,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
53,1,Indian Economic Review,03 January 2019,https://link.springer.com/article/10.1007/s41775-018-0032-0,Public–private partnerships vs. traditional contracts for highways,December 2018,Ram Singh,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
53,1,Indian Economic Review,03 July 2018,https://link.springer.com/article/10.1007/s41775-018-0017-z,Food inflation and volatility in India: trends and determinants,December 2018,C. S. C. Sekhar,Devesh Roy,Yogesh Bhatt,,,,,,,,Unknown,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
53,1,Indian Economic Review,23 July 2018,https://link.springer.com/article/10.1007/s41775-018-0018-y,Debt sustainability of states in India: An assessment,December 2018,Balbir Kaur,Atri Mukherjee,Anand Prakash Ekka,,,,,,,,Male,Unknown,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
53,1,Indian Economic Review,16 October 2018,https://link.springer.com/article/10.1007/s41775-018-0025-z,"Foreign direct investment, welfare and wage inequality in a small open economy: theory and empirics",December 2018,Sugandha Huria,Manoj Pant,,,,,,,,,Unknown,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
53,1,Indian Economic Review,15 August 2018,https://link.springer.com/article/10.1007/s41775-018-0020-4,Regime-shifts in India’s monetary policy response function,December 2018,Lokendra Kumawat,N. R. Bhanumurthy,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
53,1,Indian Economic Review,18 December 2018,https://link.springer.com/article/10.1007/s41775-018-0031-1,Capital flows and exchange rate volatility: experience of emerging economies,December 2018,O. P. C. Muhammed Rafi,M. Ramachandran,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
53,1,Indian Economic Review,11 February 2019,https://link.springer.com/article/10.1007/s41775-018-0033-z,Fiscal rules and procyclicality: an empirical analysis,December 2018,Sangita Misra,Rajiv Ranjan,,,,,,,,,Female,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
53,1,Indian Economic Review,28 August 2018,https://link.springer.com/article/10.1007/s41775-018-0021-3,Evidence on the determinants of investment-cash flow sensitivity,December 2018,Vikash Gautam,Rajendra R. Vaidya,,,,,,,,,Unknown,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
53,1,Indian Economic Review,20 July 2018,https://link.springer.com/article/10.1007/s41775-018-0019-x,Macroeconomic shocks and evolution of term structure of interest rate: A dynamic latent factor approach,December 2018,Sanjay Singh,Neeraj Hatekar,,,,,,,,,Male,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
53,1,Indian Economic Review,30 November 2018,https://link.springer.com/article/10.1007/s41775-018-0027-x,Corporate investment and political federalism: does judicial efficiency matter?,December 2018,Saibal Ghosh,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
53,1,Indian Economic Review,15 December 2018,https://link.springer.com/article/10.1007/s41775-018-0028-9,"Dualism, exchange rate, and employment: a structuralist model",December 2018,Moumita Basu,Ranjanendra Narayan Nag,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
53,1,Indian Economic Review,17 December 2018,https://link.springer.com/article/10.1007/s41775-018-0029-8,Skilled-unskilled wage inequality and structural transformation in a dual economy,December 2018,Manash Ranjan Gupta,Priya Brata Dutta,,,,,,,,,Unknown,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
53,1,Indian Economic Review,24 January 2019,https://link.springer.com/article/10.1007/s41775-019-00035-8,Are high-linked sectors more productive in India? An analysis under an input–output framework,December 2018,Tulika Bhattacharya,Meenakshi Rajeev,Indrajit Bairagya,,,,,,,,Unknown,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
53,1,Indian Economic Review,30 January 2019,https://link.springer.com/article/10.1007/s41775-019-00037-6,The effect of macroeconomic variables on the performance of non-life insurance companies in Bangladesh,December 2018,Md. Bokhtiar Hasan,SM Nahidul Islam,Abu N. M. Wahid,,,,,,,,Unknown,Unknown,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
53,1,Indian Economic Review,31 January 2019,https://link.springer.com/article/10.1007/s41775-018-00034-1,Jayant Menon and T. N. Srinivasan (eds): INTEGRATING SOUTH AND EAST ASIA: Economics of Regional Cooperation and Development,December 2018,K. L. Krishna,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
53,1,Indian Economic Review,11 January 2019,https://link.springer.com/article/10.1007/s41775-019-00036-7,"Ajit Mishra and Tridip Ray (eds): Markets, governance, and institutions in the process of economic development",December 2018,Jean Drèze,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
53,1,Indian Economic Review,17 September 2018,https://link.springer.com/article/10.1007/s41775-018-0024-0,C. H. Hanumantha Rao: My journey from Marxism–Leninism to Nehruvian socialism: some memoirs and reflections on inclusive growth,December 2018,K. L. Krishna,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
53,1,Indian Economic Review,28 August 2018,https://link.springer.com/article/10.1007/s41775-018-0022-2,"Krishnendu Ghosh Dastidar: Oligopoly, auctions and market quality (Economics, Law, and Institutions in Asia Pacific series, Series Editor: Makoto Yano)",December 2018,Uday Bhanu Sinha,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
53,1,Indian Economic Review,28 August 2018,https://link.springer.com/article/10.1007/s41775-018-0023-1,Sabysachi Kar and Kunal Sen: The political economy of India’s growth episodes,December 2018,M. Vijayabaskar,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
