Volume,Issue,Journal Name,Published Date,Link,Title,Journal Year,Author 1,Author 2,Author 3,Author 4,Author 5,Author 6,Author 7,Author 8,Author 9,Author 10,Gender_Author 1,Gender_Author 2,Gender_Author 3,Gender_Author 4,Gender_Author 5,Gender_Author 6,Gender_Author 7,Gender_Author 8,Gender_Author 9,Gender_Author 10
1,1,Economics of Governance,,https://link.springer.com/article/10.1007/s101010050001,Editors' introduction,March 2000,Amihai Glazer,Kai A. Konrad,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,Economics of Governance,,https://link.springer.com/article/10.1007/s101010050002,The state: Agent or proprietor?,March 2000,Herschel I. Grossman,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,Economics of Governance,,https://link.springer.com/article/10.1007/s101010050003,"Progressive ambition, electoral selection, and the creation of ideologues",March 2000,Joseph E. Harrington Jr.,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,Economics of Governance,,https://link.springer.com/article/10.1007/s101010050004,Property rights and the evolution of the state,March 2000,Yoram Barzel,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,Economics of Governance,,https://link.springer.com/article/10.1007/s101010050005,Establishing a reputation for dependability by means of inflation targets,March 2000,Alex Cukierman,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,Economics of Governance,,https://link.springer.com/article/10.1007/s101010050006,The rationality of revolution,March 2000,Leonard Dudley,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,2,Economics of Governance,,https://link.springer.com/article/10.1007/PL00021677,"Federalism, distributive politics and representative democracy",July 2000,Guillaume Cheikbossian,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,2,Economics of Governance,,https://link.springer.com/article/10.1007/PL00021678,Institutional quality and poverty measures in a cross-section of countries,July 2000,Alberto Chong,César Calderón,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,2,Economics of Governance,,https://link.springer.com/article/10.1007/PL00021679,"Rush, delay or money burning: Informational biases in policy decisions",July 2000,Hans Gersbach,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,2,Economics of Governance,,https://link.springer.com/article/10.1007/PL00021680,Larceny,July 2000,Paul J. Zak,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,3,Economics of Governance,,https://link.springer.com/article/10.1007/PL00011013,Regulation in a political economy: explaining limited commitment and the ratchet effect,December 2000,Roland Strausz,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,3,Economics of Governance,,https://link.springer.com/article/10.1007/PL00011015,"Social pressure, uncertainty, and cooperation",December 2000,Steffen Huck,Dorothea Kübler,,,,,,,,,Male,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,3,Economics of Governance,,https://link.springer.com/article/10.1007/PL00011014,On the cost-benefit of the regionalisation of the National Health Service,December 2000,Alessandro Petretto,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,3,Economics of Governance,,https://link.springer.com/article/10.1007/PL00011012,"Voting on welfare reform Stemming migration, assisting the needy, or promoting economic growth?",December 2000,Dennis Coates,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,Economics of Governance,,https://link.springer.com/article/10.1007/PL00011017,Special Issue on Social Conflict – Preface,March 2001,Amihai Glazer,Kai K. Konrad,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,Economics of Governance,,https://link.springer.com/article/10.1007/PL00011019,Targeting and political support for welfare spending,March 2001,Karl Ove Moene,Michael Wallerstein,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,Economics of Governance,,https://link.springer.com/article/10.1007/PL00011016,Butter and guns: Complementarity between economic and military competition,March 2001,Herschel I. Grossman,Juan Mendoza,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,Economics of Governance,,https://link.springer.com/article/10.1007/s10101-001-8001-x,"How to understand, and deal with dictatorship: an economist's view",March 2001,Ronald Wintrobe,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,Economics of Governance,,https://link.springer.com/article/10.1007/PL00011018,Social decision rules are not immune to conflict,March 2001,Joan Esteban,Debraj Ray,,,,,,,,,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,Economics of Governance,,https://link.springer.com/article/10.1007/PL00011020,"Tax resistance, economy and state transformation in China and Europe",March 2001,R. Bin Wong,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,Economics of Governance,,https://link.springer.com/article/10.1007/PL00011021,"Social identity, inequality and conflict",March 2001,James A. Robinson,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
