Volume,Issue,Journal Name,Published Date,Link,Title,Journal Year,Author 1,Author 2,Author 3,Author 4,Author 5,Author 6,Author 7,Author 8,Author 9,Author 10,Gender_Author 1,Gender_Author 2,Gender_Author 3,Gender_Author 4,Gender_Author 5,Gender_Author 6,Gender_Author 7,Gender_Author 8,Gender_Author 9,Gender_Author 10
1,1,IZA Journal of Labor Economics,20 December 2012,https://link.springer.com/article/10.1186/2193-8997-1-7,Persistent inter‐industry wage differences: rent sharing and opportunity costs,December 2012,John M Abowd,Francis Kramarz,Sébastien Roux,,,,,,,,Male,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,IZA Journal of Labor Economics,06 November 2012,https://link.springer.com/article/10.1186/2193-8997-1-6,Fat spouses and hours of work: are body and Pareto weights correlated?,December 2012,Sonia Oreffice,Climent Quintana-Domeque,,,,,,,,,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,IZA Journal of Labor Economics,09 October 2012,https://link.springer.com/article/10.1186/2193-8997-1-5,What happens after enrollment? An analysis of the time path of racial differences in GPA and major choice,December 2012,Peter Arcidiacono,Esteban M Aucejo,Ken Spenner,,,,,,,,Male,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,IZA Journal of Labor Economics,09 October 2012,https://link.springer.com/article/10.1186/2193-8997-1-4,The use of cognitive ability measures as explanatory variables in regression analysis,December 2012,Brian Junker,Lynne Steuerle Schofield,Lowell J Taylor,,,,,,,,Male,Female,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,IZA Journal of Labor Economics,09 October 2012,https://link.springer.com/article/10.1186/2193-8997-1-3,Personality and marital surplus,December 2012,Shelly Lundberg,,,,,,,,,,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,IZA Journal of Labor Economics,09 October 2012,https://link.springer.com/article/10.1186/2193-8997-1-2,"Tall or taller, pretty or prettier: is discrimination absolute or relative?",December 2012,Daniel S Hamermesh,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,IZA Journal of Labor Economics,09 October 2012,https://link.springer.com/article/10.1186/2193-8997-1-1,Editorial: IZA Journal of Labor Economics,December 2012,Pierre Cahuc,V Joseph Hotz,Klaus F Zimmermann,,,,,,,,Male,Unknown,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,IZA Journal of Labor Economics,09 December 2013,https://link.springer.com/article/10.1186/2193-8997-2-8,The impact of parental income and education on the schooling of their children,December 2013,Arnaud Chevalier,Colm Harmon,Ian Walker,,,,,,,,Male,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,IZA Journal of Labor Economics,22 November 2013,https://link.springer.com/article/10.1186/2193-8997-2-7,The plant life-cycle of the average wage of employees in U.S. manufacturing,December 2013,Emin Dinlersoz,Henry R Hyatt,Sang V Nguyen,,,,,,,,Male,Male,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,IZA Journal of Labor Economics,25 October 2013,https://link.springer.com/article/10.1186/2193-8997-2-6,Do Public Employment and Training Programs Work?,December 2013,Carolyn J Heinrich,Peter R Mueser,Daver C Kahvecioglu,,,,,,,,Female,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
