Volume,Issue,Journal Name,Published Date,Link,Title,Journal Year,Author 1,Author 2,Author 3,Author 4,Author 5,Author 6,Author 7,Author 8,Author 9,Author 10,Gender_Author 1,Gender_Author 2,Gender_Author 3,Gender_Author 4,Gender_Author 5,Gender_Author 6,Gender_Author 7,Gender_Author 8,Gender_Author 9,Gender_Author 10
43,1,Journal for Labour Market Research,09 July 2010,https://link.springer.com/article/10.1007/s12651-010-0033-7,Editorial,February 2010,Joachim Möller,Markus Promberger,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
43,1,Journal for Labour Market Research,09 July 2010,https://link.springer.com/article/10.1007/s12651-010-0028-4,Acknowledgement,February 2010,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
43,1,Journal for Labour Market Research,30 March 2010,https://link.springer.com/article/10.1007/s12651-010-0027-5,Incentive provision and coordination as market functions,February 2010,John E. Roemer,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
43,1,Journal for Labour Market Research,18 May 2010,https://link.springer.com/article/10.1007/s12651-010-0031-9,Flexibility and security in the labour market: An analysis of the governance of inequality,February 2010,Colin Crouch,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
43,1,Journal for Labour Market Research,10 June 2010,https://link.springer.com/article/10.1007/s12651-010-0030-x,"Inequality and the Labor Market – Theories, opinions, models, and practices of unequal distribution and how they can be justified",February 2010,Claus Offe,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
43,1,Journal for Labour Market Research,30 April 2010,https://link.springer.com/article/10.1007/s12651-010-0029-3,Employer wage subsidies and wages in Germany: empirical evidence from individual data,February 2010,Gesine Stephan,,,,,,,,,,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
43,1,Journal for Labour Market Research,25 June 2010,https://link.springer.com/article/10.1007/s12651-010-0032-8,The impact of financial participation on workers' compensation,February 2010,Martyn Andrews,Lutz Bellmann,Richard Upward,,,,,,,,Male,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
43,1,Journal for Labour Market Research,09 July 2010,https://link.springer.com/article/10.1007/s12651-010-0035-5,Erratum to: The impact of financial participation on workers' compensation,February 2010,Martyn Andrews,Lutz Bellmann,Richard Upward,,,,,,,,Male,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
43,2,Journal for Labour Market Research,20 October 2010,https://link.springer.com/article/10.1007/s12651-010-0042-6,"Setting up social experiments: the good, the bad, and the ugly",November 2010,Burt S. Barnow,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
43,2,Journal for Labour Market Research,24 August 2010,https://link.springer.com/article/10.1007/s12651-010-0038-2,Beschäftigungsentwicklung und Dynamik des betrieblichen Ausbildungsangebotes. Eine Analyse für den Zeitraum 1999 bis 2008,November 2010,Klaus Troltsch,Günter Walden,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
43,2,Journal for Labour Market Research,03 September 2010,https://link.springer.com/article/10.1007/s12651-010-0039-1,20 Jahre nach dem Mauerfall: Arbeitslosigkeit in ostdeutschen Regionen,November 2010,Uwe Blien,thi Hong Van Phan,Steffen Kaimer,,,,,,,,Male,Unknown,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
