Volume,Issue,Journal Name,Published Date,Link,Title,Journal Year,Author 1,Author 2,Author 3,Author 4,Author 5,Author 6,Author 7,Author 8,Author 9,Author 10,Gender_Author 1,Gender_Author 2,Gender_Author 3,Gender_Author 4,Gender_Author 5,Gender_Author 6,Gender_Author 7,Gender_Author 8,Gender_Author 9,Gender_Author 10
1,1,Eurasian Economic Review,28 August 2014,https://link.springer.com/article/10.14208/BF03353821,Editorial Note,June 2011,Hakan Danis,Peter Rangazas,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,Eurasian Economic Review,28 August 2014,https://link.springer.com/article/10.14208/BF03353822,Relative Efficiency of Government Spending and Its Determinants: Evidence from East Asian Countries,June 2011,Eric C. Wang,Eskander Alvi,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,Eurasian Economic Review,28 August 2014,https://link.springer.com/article/10.14208/BF03353823,Micro-Finance and Rural Enterprises: An Analysis of Operational Performance and Constraints in the SHG-Bank Linkage Program in India,June 2011,Sudhir K. Jain,K. K. Tripathy,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,Eurasian Economic Review,28 August 2014,https://link.springer.com/article/10.14208/BF03353824,Fishing In Troubled Waters: The Lull Before The Storm,June 2011,Sílvia Bou Ysàs,Magda Cayón Costa,,,,,,,,,Unknown,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,Eurasian Economic Review,28 August 2014,https://link.springer.com/article/10.14208/BF03353825,The Position of Women in Social and Economic Life: A Comparison between the EU and Turkey,June 2011,Nuray Gökçek Karaca,Fatma Kocabaş,,,,,,,,,Female,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,2,Eurasian Economic Review,28 August 2014,https://link.springer.com/article/10.14208/BF03353826,"Capital Investment, Earnings, and Annual Stock Returns: Causality Relationships In China",December 2011,Ahmet Can Inci,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,2,Eurasian Economic Review,28 August 2014,https://link.springer.com/article/10.14208/BF03353827,Comparing High Frequency Data of Stocks that are Traded Simultaneously in the US and Germany: Simulated Versus Empirical Data,December 2011,Jörg Rieger,Kirsten Rüchardt,Bodo Vogt,,,,,,,,Male,Female,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,2,Eurasian Economic Review,28 August 2014,https://link.springer.com/article/10.14208/BF03353828,The Composition of Foreign Reserves of the Central Banks of Selected Countries: Will the Euro Replace the Dollar?,December 2011,Akbar Komijani,Hossein Tavakolian,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,2,Eurasian Economic Review,28 August 2014,https://link.springer.com/article/10.14208/BF03353829,A Higher Moment Downside Framework for Conditional and Unconditional Capm in the Russian Stock Market,December 2011,Tamara Teplova,Evgeniya Shutova,,,,,,,,,Female,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,Eurasian Economic Review,28 August 2014,https://link.springer.com/article/10.14208/BF03353830,A Quantitative Mirror on the Euribor Market Using Implied Probability Density Functions,June 2012,Josep Maria Puigvert-Gutiérrez,Rupert de Vincent-Humphreys,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,Eurasian Economic Review,28 August 2014,https://link.springer.com/article/10.14208/BF03353831,"A Panel Causality Analysis of the Relationship among Research and Development, Innovation, and Economic Growth in High-Income OECD Countries",June 2012,Bulent Guloglu,R. Baris Tekin,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,Eurasian Economic Review,28 August 2014,https://link.springer.com/article/10.14208/BF03353832,General Analysis of Cournot Mixed Oligopoly with Partial Privatization,June 2012,Koji Okuguchi,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,Eurasian Economic Review,28 August 2014,https://link.springer.com/article/10.14208/BF03353833,The Effects of Population Ageing on Private Consumption — A Simulation for Austria Based on Household Data up to 2050,June 2012,Birgit Aigner-Walder,Thomas Döring,,,,,,,,,Female,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,2,Eurasian Economic Review,28 August 2014,https://link.springer.com/article/10.14208/BF03353834,EU Enlargement to Turkey: Potential Effects on Turkey’s Agricultural Income and Markets,December 2012,Thomas Fellmann,Myrna van Leeuwen,Gulden Boluk,,,,,,,,Male,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,2,Eurasian Economic Review,28 August 2014,https://link.springer.com/article/10.14208/BF03353835,"Financial Constraints, Quality of Institutions and Firm Size: What Do Perceptions Tell Us?",December 2012,Nurullah Gur,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,2,Eurasian Economic Review,28 August 2014,https://link.springer.com/article/10.14208/BF03353836,"Determining Hub Efficiency in Europe, the Middle East, and North Africa: The Impact of Geographical Positioning",December 2012,M. Sukru Nenem,E. Nur Ozkan-Gunay,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,2,Eurasian Economic Review,28 August 2014,https://link.springer.com/article/10.14208/BF03353837,Macroeconomic Policies for Slovenia after the “Great Recession”,December 2012,Dmitri Blueschke,Viktoria Blueschke-Nikolaeva,Klaus Weyerstrass,,,,,,,,Male,Female,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,1,Eurasian Economic Review,28 August 2014,https://link.springer.com/article/10.14208/BF03353838,Introduction: The Dual Economy Approach to Economic Growth and Development,June 2013,Peter Rangazas,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,1,Eurasian Economic Review,28 August 2014,https://link.springer.com/article/10.14208/BF03353839,Supply Side Structural Change,June 2013,Juan Carlos Cordoba,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,1,Eurasian Economic Review,28 August 2014,https://link.springer.com/article/10.14208/BF03353840,Measuring Aggregate Agricultural Labor Effort in Dual Economies,June 2013,Dietrich Vollrath,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,1,Eurasian Economic Review,28 August 2014,https://link.springer.com/article/10.14208/BF03353841,Wage and Fertility Gaps in Dual Economies,June 2013,Peter Rangazas,Alexandros Mourmouras,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,1,Eurasian Economic Review,28 August 2014,https://link.springer.com/article/10.14208/BF03353842,Surplus Labour and Urbanization in China,June 2013,Xiaobing Wang,Nick Weaver,,,,,,,,,Unknown,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,2,Eurasian Economic Review,28 August 2014,https://link.springer.com/article/10.14208/eer.2013.03.02.001,Technological Choices and Labor Market Participation: Negative Income Tax,December 2013,Samir Amine,Pedro Lages Dos Santos,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,2,Eurasian Economic Review,28 August 2014,https://link.springer.com/article/10.14208/eer.2013.03.02.002,Arm’s Length Method for Comparing Rating Scales,December 2013,Alexander M. Karminsky,Richard N. Hainsworth,Vasily M. Solodkov,,,,,,,,Male,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,2,Eurasian Economic Review,28 August 2014,https://link.springer.com/article/10.14208/eer.2013.03.02.003,Mongolian and World Equity Markets: Volatilities and Correlations,December 2013,Yertai Tanai,Kuan-Pin Lin,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,2,Eurasian Economic Review,28 August 2014,https://link.springer.com/article/10.14208/eer.2013.03.02.004,The Relationship between Economic Growth and Income Distribution in Turkey and the Turkish Republics of Central Asia and Caucasia: Dynamic Panel Data Analysis with Structural Breaks,December 2013,Mehmet Mercan,Ozlem Arzu Azer,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,2,Eurasian Economic Review,28 August 2014,https://link.springer.com/article/10.14208/eer.2013.03.02.005,"The Impact of Ownership Concentration, Commissioners on Bank Risk and Profitability: Evidence from Indonesia",December 2013,Mamduh M. Hanafi,Fitri Santi,Muazaroh,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,1,Eurasian Economic Review,30 July 2014,https://link.springer.com/article/10.1007/s40822-014-0007-0,Editorial Note,June 2014,Hakan Danis,Peter Rangazas,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,1,Eurasian Economic Review,27 August 2014,https://link.springer.com/article/10.1007/s40822-014-0006-1,Japan’s monetary policy in a challenging environment,June 2014,Sayuri Shirai,,,,,,,,,,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,1,Eurasian Economic Review,12 August 2014,https://link.springer.com/article/10.1007/s40822-014-0002-5,Monetary policy challenges: how central banks changed their modus operandi,June 2014,Giorgio Di Giorgio,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
