Volume,Issue,Journal Name,Published Date,Link,Title,Journal Year,Author 1,Author 2,Author 3,Author 4,Author 5,Author 6,Author 7,Author 8,Author 9,Author 10,Gender_Author 1,Gender_Author 2,Gender_Author 3,Gender_Author 4,Gender_Author 5,Gender_Author 6,Gender_Author 7,Gender_Author 8,Gender_Author 9,Gender_Author 10
27,1,Review of Regional Research,30 August 2006,https://link.springer.com/article/10.1007/s10037-006-0006-z,"Sozioökonomische Input-Output-Tabellen für Deutschland in zeitlicher, monetärer und räumlicher
   Dimension",February 2007,Axel Schaffer,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
27,1,Review of Regional Research,30 August 2006,https://link.springer.com/article/10.1007/s10037-006-0007-y,Regionale Entwicklung mit und ohne räumliche Spillover-Effekte,February 2007,Hans-Friedrich Eckey,Reinhold Kosfeld,Matthias Türck,,,,,,,,Unknown,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
27,1,Review of Regional Research,19 January 2007,https://link.springer.com/article/10.1007/s10037-006-0010-3,"Analysis of Location of Large-area Shopping Centres. A Probabilistic Gravity Model for the Halle–Leipzig
   Area",February 2007,Alexander Kubis,Maria Hartmann,,,,,,,,,Male,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
27,1,Review of Regional Research,18 January 2007,https://link.springer.com/article/10.1007/s10037-006-0011-2,The Influence of Cumulative Causation Process on Regional Divergence in Lithuania during 1995–2003,February 2007,Diana Cibulskienė,Mindaugas Butkus,,,,,,,,,Female,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
27,1,Review of Regional Research,18 January 2007,https://link.springer.com/article/10.1007/s10037-006-0012-1,Eine spieltheoretische Analyse des Länderfinanzausgleichs in der Bundesrepublik Deutschland,February 2007,Reiner Wolff,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
27,2,Review of Regional Research,06 April 2007,https://link.springer.com/article/10.1007/s10037-007-0013-8,Empirical Examination of the Gravity Model in two Different Contexts: Estimation and Explanation,August 2007,Ana Lúcia Marto Sargento,,,,,,,,,,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
27,2,Review of Regional Research,02 June 2007,https://link.springer.com/article/10.1007/s10037-007-0015-6,Economies of vertical integration in the Japanese water supply industry,August 2007,Takuya Urakami,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
27,2,Review of Regional Research,21 June 2007,https://link.springer.com/article/10.1007/s10037-007-0017-4,"Innovationen, Beschäftigungsstruktur und Wachstum der totalen Faktorproduktivität",August 2007,Andre Jungmittag,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
27,2,Review of Regional Research,10 August 2007,https://link.springer.com/article/10.1007/s10037-007-0018-3,The Interregional and Intertemporal Allocation of EU Producer Support: Magnitude and Determinants,August 2007,Sven Anders,Johannes Harsche,Ramona Teuber,,,,,,,,Male,Male,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
27,2,Review of Regional Research,01 May 2007,https://link.springer.com/article/10.1007/s10037-007-0014-7,"Scheuplein, Christoph: Der Raum der Produktion – Wirtschaftliche Cluster in der Volkswirtschaftslehre
   des 19. Jahrhunderts",August 2007,Horst Todt,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
