Volume,Issue,Journal Name,Published Date,Link,Title,Journal Year,Author 1,Author 2,Author 3,Author 4,Author 5,Author 6,Author 7,Author 8,Author 9,Author 10,Gender_Author 1,Gender_Author 2,Gender_Author 3,Gender_Author 4,Gender_Author 5,Gender_Author 6,Gender_Author 7,Gender_Author 8,Gender_Author 9,Gender_Author 10
1,1,Journal of Cultural Economics,,https://link.springer.com/article/10.1007/BF02479720,A comment,June 1977,Bill Hendon,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,Journal of Cultural Economics,,https://link.springer.com/article/10.1007/BF02479721,"Notes on goods, services, and cultural economics",June 1977,Kenneth E. Boulding,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,Journal of Cultural Economics,,https://link.springer.com/article/10.1007/BF02479722,Consumption efficiency and spectator attendance,June 1977,Steven Globerman,Sam H. Book,,,,,,,,,Male,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,Journal of Cultural Economics,,https://link.springer.com/article/10.1007/BF02479723,The florentine and sienese renaissance: A monopsonistic explanation,June 1977,Virginia Lee Owen,,,,,,,,,,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,Journal of Cultural Economics,,https://link.springer.com/article/10.1007/BF02479724,Comment on “the florentine and sienese renaissance: A monopsony explanation”,June 1977,Roger A. McCain,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,Journal of Cultural Economics,,https://link.springer.com/article/10.1007/BF02479725,Art museums and the distribution of income semi—empirical foundations for impact analysis,June 1977,C. Richard Waits,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,Journal of Cultural Economics,,https://link.springer.com/article/10.1007/BF02479726,The economic exploitation of the visual artist,June 1977,Jack W. Nickson Jr.,Carl M. Colonna,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,Journal of Cultural Economics,,https://link.springer.com/article/10.1007/BF02479727,Some economic effects of artist's follow-up rights,June 1977,John Picard Stein,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,1,Journal of Cultural Economics,,https://link.springer.com/article/10.1007/BF02479728,The use of subsidies in the production of cultural services,June 1977,Roger J. Vaughan,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,2,Journal of Cultural Economics,,https://link.springer.com/article/10.1007/BF02427545,Can changing consumer's tastes save resources?,December 1977,Tibor Scitovsky,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,2,Journal of Cultural Economics,,https://link.springer.com/article/10.1007/BF02427546,Social and cultural issues in poverty models,December 1977,Arthur M. Ford,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,2,Journal of Cultural Economics,,https://link.springer.com/article/10.1007/BF02427547,"An exploration of some of the causes of a developing painters' colony in Fort Worth, Texas",December 1977,Floyd Durham,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,2,Journal of Cultural Economics,,https://link.springer.com/article/10.1007/BF02427548,Traditional Japanese religion and the notion of economic man,December 1977,Tetsunori Koizumi,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,2,Journal of Cultural Economics,,https://link.springer.com/article/10.1007/BF02427549,The artist as a source of economic understanding,December 1977,Douglas L. Heerema,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,Journal of Cultural Economics,,https://link.springer.com/article/10.1007/BF02479729,Why are covent garden seat prices so high?,June 1978,Mark Blaug,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,Journal of Cultural Economics,,https://link.springer.com/article/10.1007/BF02479730,Microeconomics of the art market,June 1978,Leslie Singer,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,Journal of Cultural Economics,,https://link.springer.com/article/10.1007/BF02479731,The economics of the creative arts: The case of the composer,June 1978,Marianne Victorius Felton,,,,,,,,,,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,Journal of Cultural Economics,,https://link.springer.com/article/10.1007/BF02479732,The income of visual artists in New Orleans,June 1978,James J. McLain,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,Journal of Cultural Economics,,https://link.springer.com/article/10.1007/BF02479733,The subsidized muse: Public support for the arts in the United states,June 1978,James L. Shanahan,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,2,Journal of Cultural Economics,,https://link.springer.com/article/10.1007/BF00247850,Preserving the past: An international economic dilemma,December 1978,Alan Peacock,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,2,Journal of Cultural Economics,,https://link.springer.com/article/10.1007/BF00247851,The consumption of music: Integrating aesthetics and economics,December 1978,James L. Shanahan,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,2,Journal of Cultural Economics,,https://link.springer.com/article/10.1007/BF00247852,Price awareness in the performing arts,December 1978,Steven Globerman,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,2,Journal of Cultural Economics,,https://link.springer.com/article/10.1007/BF00247853,Economic aspects of historic preservation,December 1978,Rosemary D. Hale,,,,,,,,,,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,2,Journal of Cultural Economics,,https://link.springer.com/article/10.1007/BF00247854,McCain on Florentine vs. Sienese renaissance: A response,December 1978,Virginia Lee Owen,,,,,,,,,,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,2,Journal of Cultural Economics,,https://link.springer.com/article/10.1007/BF00247855,Museums — The heart of the town — Aesthetic pulse of the people of epitome of economic inefficiency?,December 1978,Henry Marshall Booker,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,2,Journal of Cultural Economics,,https://link.springer.com/article/10.1007/BF00247856,The “Opera de Paris” and technical progress,December 1978,Dominique LeRoy,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,2,Journal of Cultural Economics,,https://link.springer.com/article/10.1007/BF00247857,Book review,December 1978,Dennis Byme,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,1,Journal of Cultural Economics,,https://link.springer.com/article/10.1007/BF00167320,Statistical evidence on the economic status of artists and artisans in Delft in the 17th century,June 1979,J. M. Montias,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,1,Journal of Cultural Economics,,https://link.springer.com/article/10.1007/BF00167321,Reflections on the cultivation of taste,June 1979,Roger A. McCain,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,1,Journal of Cultural Economics,,https://link.springer.com/article/10.1007/BF00167322,Private demand for public subsidies: An econometric study of cultural support in Australia,June 1979,Glenn Withers,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,1,Journal of Cultural Economics,,https://link.springer.com/article/10.1007/BF00167323,What price patronage lost? A view from the input side,June 1979,James H. Gapinski,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,1,Journal of Cultural Economics,,https://link.springer.com/article/10.1007/BF00167324,Cultural change technology and Indian economic development,June 1979,V. N. Krishnan,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,1,Journal of Cultural Economics,,https://link.springer.com/article/10.1007/BF00167325,Book review,June 1979,Emile Grunberg,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,2,Journal of Cultural Economics,,https://link.springer.com/article/10.1007/BF02427550,Using the arts to improve life in the city,December 1979,Harvey S. Perloff,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,2,Journal of Cultural Economics,,https://link.springer.com/article/10.1007/BF02427551,The effects of mass markets on artistic quality,December 1979,Virginia Lee Owen,,,,,,,,,,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,2,Journal of Cultural Economics,,https://link.springer.com/article/10.1007/BF02427552,Economic education: The Indianapolis chilren's approach,December 1979,Marianne Talafuse,,,,,,,,,,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,2,Journal of Cultural Economics,,https://link.springer.com/article/10.1007/BF02427553,Work behavior in a Buddhist culture: The Thai experience,December 1979,Bevars D. Mabry,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,2,Journal of Cultural Economics,,https://link.springer.com/article/10.1007/BF02427554,The ways and means of the gods: An analysis of Japanese religion,December 1979,Tetsunori Koizumi,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,2,Journal of Cultural Economics,,https://link.springer.com/article/10.1007/BF02427555,Federal support for art —An economic analysis,December 1979,Amaresh Das,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,2,Journal of Cultural Economics,,https://link.springer.com/article/10.1007/BF02427556,Book review,December 1979,Alan Peacock,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,1,Journal of Cultural Economics,,https://link.springer.com/article/10.1007/BF00240640,Cultural resources: An old asset — a new market for tourism,June 1980,Louise W. Wiener,,,,,,,,,,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,1,Journal of Cultural Economics,,https://link.springer.com/article/10.1007/BF00240641,On the impact of revenue subsidies on repertory theatre policy,June 1980,David Austen-Smith,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,1,Journal of Cultural Economics,,https://link.springer.com/article/10.1007/BF00240642,The economic functions of nonprofit enterprise: The case of art museums,June 1980,Robert Scott Gassler,Robin Grace,,,,,,,,,Male,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,1,Journal of Cultural Economics,,https://link.springer.com/article/10.1007/BF00240643,The effects of contributions on price and attendance in the lively arts,June 1980,Susan Kathleen Touchstone,,,,,,,,,,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,1,Journal of Cultural Economics,,https://link.springer.com/article/10.1007/BF00240644,Private demand for public subsidies: A comment,June 1980,Bruce A. Seaman,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,1,Journal of Cultural Economics,,https://link.springer.com/article/10.1007/BF00240645,The oriental ideal in art and the art of economic man in the orient,June 1980,Tetsunori Koizumi,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,1,Journal of Cultural Economics,,https://link.springer.com/article/10.1007/BF00240646,“The oriental ideal in art and the art of economic man in the orient”: Comment,June 1980,Gregory B. Christainsen,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,1,Journal of Cultural Economics,,https://link.springer.com/article/10.1007/BF00240647,Book review,June 1980,Edward W. Hanten,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,1,Journal of Cultural Economics,,https://link.springer.com/article/10.1007/BF00240648,Announcement,June 1980,Wallace Sterling,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,2,Journal of Cultural Economics,,https://link.springer.com/article/10.1007/BF02580847,Direct versus indirect aid to the arts: A Canadian perspective,December 1980,Steve Globerman,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
